system,system_name,school,school_name,pool,Indicator,All Students,BHN,ED,EL,Super Subgroup,SWD,Indicator Score (60-40)
20,Bedford County,78,Thomas Magnet Elementary School,K8,Weighted Subgroup Score,3.2,3.2,3.2,2,3.1,NA, 
30,Benton County,10,Big Sandy School,K8,Achievement,2,NA,0,NA,0,NA,1.2
30,Benton County,10,Big Sandy School,K8,Growth,2,NA,0,NA,0,NA,1.2
30,Benton County,10,Big Sandy School,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
30,Benton County,10,Big Sandy School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,10,Big Sandy School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
30,Benton County,10,Big Sandy School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
30,Benton County,10,Big Sandy School,K8,Weighted Subgroup Score,2.2,NA,0.4,NA,0,4, 
30,Benton County,15,Briarwood School,K8,Achievement,3,3,2,NA,2,0,2.5
30,Benton County,15,Briarwood School,K8,Growth,4,2,3,NA,3,2,3.3
30,Benton County,15,Briarwood School,K8,Chronic Absenteeism,4,3,3,NA,NA,4,3.7
30,Benton County,15,Briarwood School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,15,Briarwood School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
30,Benton County,15,Briarwood School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
30,Benton County,15,Briarwood School,K8,Weighted Subgroup Score,3.5,2.6,2.5,NA,2.4,1.2, 
30,Benton County,20,Camden Elementary,NA,Achievement,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,Growth,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
30,Benton County,20,Camden Elementary,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
30,Benton County,25,Camden Central High School,HS,Achievement,3,NA,3,NA,3,2,2.8
30,Benton County,25,Camden Central High School,HS,Growth,2,2,2,NA,1,0,1.7
30,Benton County,25,Camden Central High School,HS,Chronic Absenteeism,3,4,2,NA,NA,2,2.9
30,Benton County,25,Camden Central High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,25,Camden Central High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
30,Benton County,25,Camden Central High School,HS,Ready Graduate,4,NA,4,NA,4,NA,4
30,Benton County,25,Camden Central High School,HS,Weighted Subgroup Score,3,2.5,2.9,NA,2.5,1.2, 
30,Benton County,27,Camden Jr High School,K8,Achievement,3,3,2,NA,2,2,2.7
30,Benton County,27,Camden Jr High School,K8,Growth,1,1,1,NA,1,2,1.1
30,Benton County,27,Camden Jr High School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
30,Benton County,27,Camden Jr High School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,27,Camden Jr High School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
30,Benton County,27,Camden Jr High School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
30,Benton County,27,Camden Jr High School,K8,Weighted Subgroup Score,2.3,2.3,1.8,NA,1.6,2.2, 
30,Benton County,30,Holladay Elementary,K8,Achievement,1,NA,2,NA,2,NA,1.4
30,Benton County,30,Holladay Elementary,K8,Growth,2,NA,2,NA,2,NA,2
30,Benton County,30,Holladay Elementary,K8,Chronic Absenteeism,2,NA,0,NA,NA,2,1.6
30,Benton County,30,Holladay Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
30,Benton County,30,Holladay Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
30,Benton County,30,Holladay Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
30,Benton County,30,Holladay Elementary,K8,Weighted Subgroup Score,1.5,NA,1.8,NA,2,2, 
40,Bledsoe County,5,Bledsoe County High School,HS,Achievement,2,NA,2,NA,1,1,1.8
40,Bledsoe County,5,Bledsoe County High School,HS,Growth,3,3,2,NA,2,2,2.7
40,Bledsoe County,5,Bledsoe County High School,HS,Chronic Absenteeism,3,NA,4,NA,NA,3,3.2
40,Bledsoe County,5,Bledsoe County High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,5,Bledsoe County High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
40,Bledsoe County,5,Bledsoe County High School,HS,Ready Graduate,3,NA,3,NA,3,NA,3
40,Bledsoe County,5,Bledsoe County High School,HS,Weighted Subgroup Score,2.7,3,2.5,NA,1.8,1.7, 
40,Bledsoe County,6,Bledsoe County Middle School,K8,Achievement,3,NA,2,NA,2,1,2.4
40,Bledsoe County,6,Bledsoe County Middle School,K8,Growth,0,2,0,NA,0,0,0.3
40,Bledsoe County,6,Bledsoe County Middle School,K8,Chronic Absenteeism,2,NA,2,NA,NA,2,2
40,Bledsoe County,6,Bledsoe County Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,6,Bledsoe County Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,6,Bledsoe County Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,6,Bledsoe County Middle School,K8,Weighted Subgroup Score,1.7,2,1.2,NA,1.1,0.7, 
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Achievement,1,NA,NA,NA,1,NA,1
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Growth,0,NA,0,NA,0,1,0.2
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Chronic Absenteeism,4,NA,3,NA,NA,3,3.6
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,10,Cecil B Rigsby Elementary,K8,Weighted Subgroup Score,0.9,NA,0.6,NA,0.6,1.4, 
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Achievement,4,NA,4,NA,4,NA,4
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Growth,3,NA,3,NA,3,2,2.8
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,4,3
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,25,Mary V Wheeler Elementary,K8,Weighted Subgroup Score,3.5,NA,3.4,NA,3.6,2.4, 
40,Bledsoe County,30,Pikeville Elementary,K8,Achievement,3,NA,2,NA,3,3,2.8
40,Bledsoe County,30,Pikeville Elementary,K8,Growth,4,NA,3,NA,4,2,3.4
40,Bledsoe County,30,Pikeville Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,3,2.2
40,Bledsoe County,30,Pikeville Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,30,Pikeville Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,30,Pikeville Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
40,Bledsoe County,30,Pikeville Elementary,K8,Weighted Subgroup Score,3.3,NA,2.4,NA,3.4,2.6, 
50,Blount County,22,Carpenters Elementary School,K8,Achievement,4,NA,4,NA,3,NA,4
50,Blount County,22,Carpenters Elementary School,K8,Growth,1,NA,1,NA,2,2,1.2
50,Blount County,22,Carpenters Elementary School,K8,Chronic Absenteeism,4,4,3,NA,NA,2,3.6
50,Blount County,22,Carpenters Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,22,Carpenters Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,22,Carpenters Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,22,Carpenters Elementary School,K8,Weighted Subgroup Score,2.8,4,2.7,NA,2.6,2, 
50,Blount County,23,Carpenters Middle School,K8,Achievement,3,1,1,NA,1,2,2.3
50,Blount County,23,Carpenters Middle School,K8,Growth,2,1,1,NA,1,2,1.7
50,Blount County,23,Carpenters Middle School,K8,Chronic Absenteeism,4,3,4,NA,NA,4,3.9
50,Blount County,23,Carpenters Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,23,Carpenters Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,23,Carpenters Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,23,Carpenters Middle School,K8,Weighted Subgroup Score,2.7,1.2,1.3,NA,1,2.2, 
50,Blount County,30,Eagleton Middle School,K8,Achievement,2,3,2,NA,2,1,2
50,Blount County,30,Eagleton Middle School,K8,Growth,0,1,0,2,0,2,0.5
50,Blount County,30,Eagleton Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
50,Blount County,30,Eagleton Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,30,Eagleton Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,30,Eagleton Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,30,Eagleton Middle School,K8,Weighted Subgroup Score,1.4,2.3,1.4,2,1.1,1.7, 
50,Blount County,43,Eagleton Elementary,K8,Achievement,3,1,2,NA,2,NA,2.4
50,Blount County,43,Eagleton Elementary,K8,Growth,2,1,2,1,1,NA,1.7
50,Blount County,43,Eagleton Elementary,K8,Chronic Absenteeism,3,3,3,4,NA,2,3
50,Blount County,43,Eagleton Elementary,K8,ELPA,2,2,4,2,NA,NA,2.3
50,Blount County,43,Eagleton Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,43,Eagleton Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,43,Eagleton Elementary,K8,Weighted Subgroup Score,2.6,1.3,2.3,1.7,1.6,2, 
50,Blount County,45,Fairview Elementary,K8,Achievement,3,NA,NA,NA,2,NA,3
50,Blount County,45,Fairview Elementary,K8,Growth,0,NA,0,NA,0,NA,0
50,Blount County,45,Fairview Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,2,2.6
50,Blount County,45,Fairview Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,45,Fairview Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,45,Fairview Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,45,Fairview Elementary,K8,Weighted Subgroup Score,1.8,NA,0.4,NA,1.1,2, 
50,Blount County,55,Friendsville Elementary,K8,Achievement,3,NA,NA,NA,2,NA,3
50,Blount County,55,Friendsville Elementary,K8,Growth,4,NA,3,NA,2,NA,3.6
50,Blount County,55,Friendsville Elementary,K8,Chronic Absenteeism,4,NA,1,NA,NA,NA,2.8
50,Blount County,55,Friendsville Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,55,Friendsville Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,55,Friendsville Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,55,Friendsville Elementary,K8,Weighted Subgroup Score,3.5,NA,2.6,NA,2,NA, 
50,Blount County,61,Heritage Middle School,K8,Achievement,2,1,1,NA,0,0,1.5
50,Blount County,61,Heritage Middle School,K8,Growth,0,0,0,2,0,1,0.3
50,Blount County,61,Heritage Middle School,K8,Chronic Absenteeism,3,2,4,NA,NA,2,2.9
50,Blount County,61,Heritage Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,61,Heritage Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,61,Heritage Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,61,Heritage Middle School,K8,Weighted Subgroup Score,1.3,0.7,0.9,2,0,0.6, 
50,Blount County,63,Heritage High School,HS,Achievement,3,1,3,NA,3,1,2.5
50,Blount County,63,Heritage High School,HS,Growth,2,2,2,NA,2,1,1.9
50,Blount County,63,Heritage High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
50,Blount County,63,Heritage High School,HS,ELPA,0,0,NA,0,NA,NA,0
50,Blount County,63,Heritage High School,HS,Graduation Rate,3,NA,4,NA,NA,4,3.4
50,Blount County,63,Heritage High School,HS,Ready Graduate,3,NA,0,NA,0,0,1.8
50,Blount County,63,Heritage High School,HS,Weighted Subgroup Score,2.6,1.6,2.3,0,1.9,1.3, 
50,Blount County,70,Lanier Elementary,K8,Achievement,2,NA,2,NA,1,NA,2
50,Blount County,70,Lanier Elementary,K8,Growth,2,NA,2,NA,1,0,1.6
50,Blount County,70,Lanier Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,2,2
50,Blount County,70,Lanier Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,70,Lanier Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,70,Lanier Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,70,Lanier Elementary,K8,Weighted Subgroup Score,2,NA,2,NA,1,0.4, 
50,Blount County,84,Union Grove Middle School,K8,Achievement,2,2,2,NA,1,3,2.1
50,Blount County,84,Union Grove Middle School,K8,Growth,0,2,1,2,2,3,0.8
50,Blount County,84,Union Grove Middle School,K8,Chronic Absenteeism,2,4,2,NA,NA,2,2.3
50,Blount County,84,Union Grove Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,84,Union Grove Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,84,Union Grove Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,84,Union Grove Middle School,K8,Weighted Subgroup Score,1.2,2.2,1.6,2,1.4,2.9, 
50,Blount County,90,Mary Blount Elementary,K8,Achievement,3,4,3,NA,3,NA,3.2
50,Blount County,90,Mary Blount Elementary,K8,Growth,4,4,4,3,4,2,3.7
50,Blount County,90,Mary Blount Elementary,K8,Chronic Absenteeism,3,4,2,NA,NA,0,2.6
50,Blount County,90,Mary Blount Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
50,Blount County,90,Mary Blount Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,90,Mary Blount Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,90,Mary Blount Elementary,K8,Weighted Subgroup Score,3.5,4,3.3,3.2,3.4,1.6, 
50,Blount County,93,Middlesettlements,K8,Achievement,3,NA,2,NA,3,NA,2.6
50,Blount County,93,Middlesettlements,K8,Growth,4,3,3,NA,4,3,3.6
50,Blount County,93,Middlesettlements,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
50,Blount County,93,Middlesettlements,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,93,Middlesettlements,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,93,Middlesettlements,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,93,Middlesettlements,K8,Weighted Subgroup Score,3.5,3.2,2.6,NA,3.4,3.2, 
50,Blount County,94,Montvale Elementary,K8,Achievement,2,NA,2,NA,2,NA,2
50,Blount County,94,Montvale Elementary,K8,Growth,3,NA,3,NA,3,NA,3
50,Blount County,94,Montvale Elementary,K8,Chronic Absenteeism,3,NA,4,NA,NA,4,3.4
50,Blount County,94,Montvale Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,94,Montvale Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,94,Montvale Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,94,Montvale Elementary,K8,Weighted Subgroup Score,2.5,NA,2.6,NA,2.4,4, 
50,Blount County,95,Porter Elementary,K8,Achievement,3,NA,3,NA,2,NA,3
50,Blount County,95,Porter Elementary,K8,Growth,3,NA,4,NA,3,2,3
50,Blount County,95,Porter Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,NA,2.6
50,Blount County,95,Porter Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,95,Porter Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,95,Porter Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,95,Porter Elementary,K8,Weighted Subgroup Score,3,NA,3.3,NA,2.4,2, 
50,Blount County,110,Rockford Elementary,K8,Achievement,3,2,2,NA,2,NA,2.6
50,Blount County,110,Rockford Elementary,K8,Growth,4,2,3,3,3,3,3.5
50,Blount County,110,Rockford Elementary,K8,Chronic Absenteeism,2,4,4,4,NA,2,2.6
50,Blount County,110,Rockford Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
50,Blount County,110,Rockford Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,110,Rockford Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,110,Rockford Elementary,K8,Weighted Subgroup Score,3.4,2.4,2.6,3.4,2.4,2.8, 
50,Blount County,123,Samuel Everett School of Innovation,K8,Achievement,NA,NA,NA,NA,NA,NA, 
50,Blount County,123,Samuel Everett School of Innovation,K8,Growth,0,NA,NA,NA,NA,NA,0
50,Blount County,123,Samuel Everett School of Innovation,K8,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
50,Blount County,123,Samuel Everett School of Innovation,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,123,Samuel Everett School of Innovation,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,123,Samuel Everett School of Innovation,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,123,Samuel Everett School of Innovation,K8,Weighted Subgroup Score,0,NA,NA,NA,NA,NA, 
50,Blount County,125,Townsend Elementary,K8,Achievement,2,NA,NA,NA,NA,NA,2
50,Blount County,125,Townsend Elementary,K8,Growth,3,NA,2,NA,2,NA,2.6
50,Blount County,125,Townsend Elementary,K8,Chronic Absenteeism,3,NA,4,NA,NA,NA,3.4
50,Blount County,125,Townsend Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,125,Townsend Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,125,Townsend Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,125,Townsend Elementary,K8,Weighted Subgroup Score,2.5,NA,2.4,NA,2,NA, 
50,Blount County,138,Union Grove Elementary School,K8,Achievement,3,NA,NA,NA,2,NA,3
50,Blount County,138,Union Grove Elementary School,K8,Growth,3,NA,2,NA,2,3,2.8
50,Blount County,138,Union Grove Elementary School,K8,Chronic Absenteeism,4,NA,3,NA,NA,3,3.6
50,Blount County,138,Union Grove Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,138,Union Grove Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,138,Union Grove Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,138,Union Grove Elementary School,K8,Weighted Subgroup Score,3.1,NA,2.2,NA,2,3, 
50,Blount County,145,Walland Elementary School,K8,Achievement,2,NA,2,NA,2,NA,2
50,Blount County,145,Walland Elementary School,K8,Growth,2,2,2,NA,2,NA,2
50,Blount County,145,Walland Elementary School,K8,Chronic Absenteeism,3,4,1,NA,NA,2,2.7
50,Blount County,145,Walland Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,145,Walland Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,145,Walland Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,145,Walland Elementary School,K8,Weighted Subgroup Score,2.1,2.4,1.9,NA,2,2, 
50,Blount County,155,William Blount High School,HS,Achievement,3,4,3,NA,3,2,3
50,Blount County,155,William Blount High School,HS,Growth,1,2,0,NA,0,0,0.9
50,Blount County,155,William Blount High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
50,Blount County,155,William Blount High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,155,William Blount High School,HS,Graduation Rate,4,NA,2,NA,NA,4,3.6
50,Blount County,155,William Blount High School,HS,Ready Graduate,3,NA,3,NA,2,0,2.4
50,Blount County,155,William Blount High School,HS,Weighted Subgroup Score,2.6,3.2,2.2,NA,1.7,1.3, 
50,Blount County,160,Prospect Elementary School,K8,Achievement,4,NA,4,NA,3,NA,4
50,Blount County,160,Prospect Elementary School,K8,Growth,4,3,2,NA,4,3,3.5
50,Blount County,160,Prospect Elementary School,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
50,Blount County,160,Prospect Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
50,Blount County,160,Prospect Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
50,Blount County,160,Prospect Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
50,Blount County,160,Prospect Elementary School,K8,Weighted Subgroup Score,4,3,3.2,NA,3.4,3.2, 
51,Alcoa,5,Alcoa Elementary,NA,Achievement,NA,NA,NA,NA,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,Growth,NA,NA,NA,NA,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,ELPA,2,1,NA,2,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,5,Alcoa Elementary,NA,Weighted Subgroup Score,2,1,NA,2,NA,NA, 
51,Alcoa,6,Alcoa Middle School,K8,Achievement,3,1,1,NA,1,1,2.2
51,Alcoa,6,Alcoa Middle School,K8,Growth,3,3,2,4,2,1,2.8
51,Alcoa,6,Alcoa Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
51,Alcoa,6,Alcoa Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
51,Alcoa,6,Alcoa Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,6,Alcoa Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,6,Alcoa Middle School,K8,Weighted Subgroup Score,3.1,2.1,1.7,4,1.4,1.3, 
51,Alcoa,10,Alcoa High School,HS,Achievement,4,3,3,NA,3,NA,3.6
51,Alcoa,10,Alcoa High School,HS,Growth,3,2,2,NA,2,2,2.6
51,Alcoa,10,Alcoa High School,HS,Chronic Absenteeism,4,4,3,NA,NA,2,3.6
51,Alcoa,10,Alcoa High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
51,Alcoa,10,Alcoa High School,HS,Graduation Rate,4,4,4,NA,NA,NA,4
51,Alcoa,10,Alcoa High School,HS,Ready Graduate,4,3,2,NA,4,NA,3.4
51,Alcoa,10,Alcoa High School,HS,Weighted Subgroup Score,3.7,2.9,2.6,NA,2.9,2, 
51,Alcoa,12,Alcoa Intermediate School,K8,Achievement,4,4,3,2,3,2,3.5
51,Alcoa,12,Alcoa Intermediate School,K8,Growth,4,4,4,4,4,3,3.9
51,Alcoa,12,Alcoa Intermediate School,K8,Chronic Absenteeism,4,4,4,3,NA,4,3.9
51,Alcoa,12,Alcoa Intermediate School,K8,ELPA,4,4,4,4,NA,NA,4
51,Alcoa,12,Alcoa Intermediate School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,12,Alcoa Intermediate School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
51,Alcoa,12,Alcoa Intermediate School,K8,Weighted Subgroup Score,4,4,3.6,3,3.4,2.6, 
52,Maryville,10,John Sevier Elementary,K8,Achievement,4,NA,NA,NA,3,NA,4
52,Maryville,10,John Sevier Elementary,K8,Growth,3,2,2,2,2,3,2.7
52,Maryville,10,John Sevier Elementary,K8,Chronic Absenteeism,4,4,2,4,NA,3,3.7
52,Maryville,10,John Sevier Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
52,Maryville,10,John Sevier Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
52,Maryville,10,John Sevier Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
52,Maryville,10,John Sevier Elementary,K8,Weighted Subgroup Score,3.7,2.7,2,2.7,2.6,3, 
52,Maryville,15,Maryville High School,HS,Achievement,4,2,3,NA,3,2,3.3
52,Maryville,15,Maryville High School,HS,Growth,4,3,3,NA,3,2,3.5
52,Maryville,15,Maryville High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
52,Maryville,15,Maryville High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
52,Maryville,15,Maryville High School,HS,Graduation Rate,4,4,4,NA,NA,2,3.7
52,Maryville,15,Maryville High School,HS,Ready Graduate,4,4,4,NA,4,0,3.5
52,Maryville,15,Maryville High School,HS,Weighted Subgroup Score,4,3,3.4,NA,3.2,1.8, 
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Achievement,4,4,3,4,4,2,3.7
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Growth,3,1,2,3,2,3,2.7
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Chronic Absenteeism,4,4,3,NA,NA,2,3.6
52,Maryville,18,Montgomery Ridge Intermediate School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
52,Maryville,18,Montgomery Ridge Intermediate School,K8,Weighted Subgroup Score,3.6,2.8,2.6,3.6,3.1,2.4, 
52,Maryville,20,Maryville Junior High School,K8,Achievement,4,4,2,NA,2,2,3.5
52,Maryville,20,Maryville Junior High School,K8,Growth,4,3,2,2,3,2,3.3
52,Maryville,20,Maryville Junior High School,K8,Chronic Absenteeism,4,4,1,NA,NA,3,3.5
52,Maryville,20,Maryville Junior High School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
52,Maryville,20,Maryville Junior High School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
52,Maryville,20,Maryville Junior High School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
52,Maryville,20,Maryville Junior High School,K8,Weighted Subgroup Score,4,3.6,1.9,2,2.4,2.1, 
52,Maryville,25,Sam Houston Elementary,K8,Achievement,4,NA,NA,NA,4,NA,4
52,Maryville,25,Sam Houston Elementary,K8,Growth,4,NA,4,NA,4,4,4
52,Maryville,25,Sam Houston Elementary,K8,Chronic Absenteeism,4,3,4,NA,NA,2,3.6
